sex,_len,_wfl_l,_wfl_m,_wfl_s
1,50.58,-0.352100015,3.447980185,0.088562001
1,50.59,-0.352100015,3.450090221,0.088556001
1,50.6,-0.352100015,3.452200258,0.088550001
1,50.61,-0.352100015,3.454310214,0.088544001
1,50.62,-0.352100015,3.45642017,0.088538001
1,50.63,-0.352100015,3.458530126,0.088532001
1,50.64,-0.352100015,3.460640082,0.088526001
1,50.65,-0.352100015,3.462750039,0.088520001
1,50.66,-0.352100015,3.464859995,0.088514002
1,50.67,-0.352100015,3.466969951,0.088508002
1,50.68,-0.352100015,3.469079907,0.088502002
1,50.69,-0.352100015,3.471189863,0.088496002
1,50.7,-0.352100015,3.473299819,0.088490002
1,50.71,-0.352100015,3.475429858,0.088484002
1,50.72,-0.352100015,3.477559898,0.088478002
1,50.73,-0.352100015,3.479689938,0.088472002
1,50.74,-0.352100015,3.481819979,0.088466002
1,50.75,-0.352100015,3.483950019,0.088460002
1,50.76,-0.352100015,3.486080059,0.088454002
1,50.77,-0.352100015,3.488210099,0.088448002
1,50.78,-0.352100015,3.49034014,0.088442002
1,50.79,-0.352100015,3.49247018,0.088436002
1,50.8,-0.352100015,3.494600222,0.088430002
1,50.81,-0.352100015,3.49675016,0.088424002
1,50.82,-0.352100015,3.498900098,0.088418002
1,50.83,-0.352100015,3.501050036,0.088412002
1,50.84,-0.352100015,3.503199974,0.088406003
1,50.85,-0.352100015,3.505349912,0.088400003
1,50.86,-0.352100015,3.50749985,0.088394003
1,50.87,-0.352100015,3.509649788,0.088388003
1,50.88,-0.352100015,3.511799726,0.088382003
1,50.89,-0.352100015,3.513949664,0.088376004
1,50.9,-0.352100015,3.516099602,0.088370004
1,50.91,-0.352100015,3.518249646,0.088364004
1,50.92,-0.352100015,3.52039969,0.088358004
1,50.93,-0.352100015,3.522549733,0.088352004
1,50.94,-0.352100015,3.524699777,0.088346004
1,50.95,-0.352100015,3.526849821,0.088340004
1,50.96,-0.352100015,3.528999865,0.088334004
1,50.97,-0.352100015,3.531149909,0.088328003
1,50.98,-0.352100015,3.533299953,0.088322003
1,50.99,-0.352100015,3.535449997,0.088316003
1,51,-0.352100015,3.53760004,0.088310003
1,51.01,-0.352100015,3.539770064,0.088304003
1,51.02,-0.352100015,3.541940088,0.088298002
1,51.03,-0.352100015,3.544110111,0.088292001
1,51.04,-0.352100015,3.546280135,0.088286
1,51.05,-0.352100015,3.548450159,0.088279999
1,51.06,-0.352100015,3.550620182,0.088273999
1,51.07,-0.352100015,3.552790206,0.088267998
1,51.08,-0.352100015,3.55496023,0.088261997
1,51.09,-0.352100015,3.557130253,0.088255996
1,51.1,-0.352100015,3.55930028,0.088249995
1,51.11,-0.352100015,3.561490224,0.088243996
1,51.12,-0.352100015,3.563680168,0.088237996
1,51.13,-0.352100015,3.565870111,0.088231996
1,51.14,-0.352100015,3.568060055,0.088225996
1,51.15,-0.352100015,3.570249999,0.088219996
1,51.16,-0.352100015,3.572439942,0.088213997
1,51.17,-0.352100015,3.574629886,0.088207997
1,51.18,-0.352100015,3.57681983,0.088201997
1,51.19,-0.352100015,3.579009774,0.088195997
1,51.2,-0.352100015,3.581199717,0.088189997
1,51.21,-0.352100015,3.583399758,0.088183997
1,51.22,-0.352100015,3.585599799,0.088177997
1,51.23,-0.352100015,3.58779984,0.088171997
1,51.24,-0.352100015,3.589999881,0.088165997
1,51.25,-0.352100015,3.592199922,0.088159997
1,51.26,-0.352100015,3.594399963,0.088153997
1,51.27,-0.352100015,3.596600004,0.088147997
1,51.28,-0.352100015,3.598800045,0.088141997
1,51.29,-0.352100015,3.601000086,0.088135997
1,51.3,-0.352100015,3.603200128,0.088129997
1,51.31,-0.352100015,3.605420088,0.088123997
1,51.32,-0.352100015,3.607640048,0.088117997
1,51.33,-0.352100015,3.609860008,0.088111997
1,51.34,-0.352100015,3.612079968,0.088105998
1,51.35,-0.352100015,3.614299928,0.088099998
1,51.36,-0.352100015,3.616519888,0.088093998
1,51.37,-0.352100015,3.618739848,0.088087998
1,51.38,-0.352100015,3.620959808,0.088081998
1,51.39,-0.352100015,3.623179768,0.088075999
1,51.4,-0.352100015,3.625399728,0.088069999
1,51.41,-0.352100015,3.627629761,0.088063999
1,51.42,-0.352100015,3.629859795,0.088057999
1,51.43,-0.352100015,3.63208983,0.088051999
1,51.44,-0.352100015,3.634319864,0.088045999
1,51.45,-0.352100015,3.636549899,0.088039998
1,51.46,-0.352100015,3.638779933,0.088033998
1,51.47,-0.352100015,3.641009968,0.088027998
1,51.48,-0.352100015,3.643240002,0.088021998
1,51.49,-0.352100015,3.645470037,0.088015998
1,51.5,-0.352100015,3.647700071,0.088009998
1,51.51,-0.352100015,3.64995011,0.088003998
1,51.52,-0.352100015,3.652200148,0.087997998
1,51.53,-0.352100015,3.654450186,0.087991998
1,51.54,-0.352100015,3.656700224,0.087985998
1,51.55,-0.352100015,3.658950262,0.087979998
1,51.56,-0.352100015,3.6612003,0.087973998
1,51.57,-0.352100015,3.663450338,0.087967998
1,51.58,-0.352100015,3.665700377,0.087961998
1,51.59,-0.352100015,3.667950415,0.087955998
1,51.6,-0.352100015,3.670200456,0.087949998
1,51.61,-0.352100015,3.672470387,0.087943998
1,51.62,-0.352100015,3.674740319,0.087937998
1,51.63,-0.352100015,3.67701025,0.087931998
1,51.64,-0.352100015,3.679280181,0.087925999
1,51.65,-0.352100015,3.681550113,0.087919999
1,51.66,-0.352100015,3.683820044,0.087913999
1,51.67,-0.352100015,3.686089975,0.087907999
1,51.68,-0.352100015,3.688359907,0.087901999
1,51.69,-0.352100015,3.690629838,0.087895999
1,51.7,-0.352100015,3.692899769,0.08789
1,51.71,-0.352100015,3.6951798,0.087884
1,51.72,-0.352100015,3.697459832,0.087878
1,51.73,-0.352100015,3.699739863,0.087872
1,51.74,-0.352100015,3.702019895,0.087865999
1,51.75,-0.352100015,3.704299927,0.087859999
1,51.76,-0.352100015,3.706579958,0.087853999
1,51.77,-0.352100015,3.70885999,0.087847999
1,51.78,-0.352100015,3.711140022,0.087841999
1,51.79,-0.352100015,3.713420053,0.087835999
1,51.8,-0.352100015,3.715700087,0.087829999
1,51.81,-0.352100015,3.718010048,0.087823999
1,51.82,-0.352100015,3.720320009,0.087818
1,51.83,-0.352100015,3.72262997,0.087812
1,51.84,-0.352100015,3.724939931,0.087806
1,51.85,-0.352100015,3.727249892,0.0878
1,51.86,-0.352100015,3.729559853,0.087794
1,51.87,-0.352100015,3.731869814,0.087788001
1,51.88,-0.352100015,3.734179775,0.087782001
1,51.89,-0.352100015,3.736489736,0.087776001
1,51.9,-0.352100015,3.738799696,0.087770001
1,51.91,-0.352100015,3.741119734,0.087764001
1,51.92,-0.352100015,3.743439773,0.087758001
1,51.93,-0.352100015,3.745759812,0.087752001
1,51.94,-0.352100015,3.748079851,0.087746001
1,51.95,-0.352100015,3.750399889,0.087740001
1,51.96,-0.352100015,3.752719928,0.087734001
1,51.97,-0.352100015,3.755039967,0.087728001
1,51.98,-0.352100015,3.757360006,0.087722001
1,51.99,-0.352100015,3.759680045,0.087716001
1,52,-0.352100015,3.762000084,0.087710001
1,52.01,-0.352100015,3.764350116,0.087704001
1,52.02,-0.352100015,3.766700149,0.087698001
1,52.03,-0.352100015,3.769050181,0.087692
1,52.04,-0.352100015,3.771400214,0.087686
1,52.05,-0.352100015,3.773750246,0.08768
1,52.06,-0.352100015,3.776100279,0.087674
1,52.07,-0.352100015,3.778450311,0.087668
1,52.08,-0.352100015,3.780800343,0.087662
1,52.09,-0.352100015,3.783150376,0.087656
1,52.1,-0.352100015,3.785500411,0.08765
1,52.11,-0.352100015,3.787870357,0.087644
1,52.12,-0.352100015,3.790240303,0.087638001
1,52.13,-0.352100015,3.792610248,0.087632001
1,52.14,-0.352100015,3.794980194,0.087626001
1,52.15,-0.352100015,3.797350139,0.087620001
1,52.16,-0.352100015,3.799720085,0.087614001
1,52.17,-0.352100015,3.802090031,0.087608001
1,52.18,-0.352100015,3.804459976,0.087602002
1,52.19,-0.352100015,3.806829922,0.087596002
1,52.2,-0.352100015,3.809199868,0.087590002
1,52.21,-0.352100015,3.811579893,0.087584002
1,52.22,-0.352100015,3.813959919,0.087578002
1,52.23,-0.352100015,3.816339945,0.087572002
1,52.24,-0.352100015,3.818719971,0.087566002
1,52.25,-0.352100015,3.821099997,0.087560002
1,52.26,-0.352100015,3.823480023,0.087554002
1,52.27,-0.352100015,3.825860048,0.087548002
1,52.28,-0.352100015,3.828240074,0.087542002
1,52.29,-0.352100015,3.8306201,0.087536002
1,52.3,-0.352100015,3.833000129,0.087530002
1,52.31,-0.352100015,3.83541008,0.087524002
1,52.32,-0.352100015,3.837820031,0.087518002
1,52.33,-0.352100015,3.840229983,0.087512002
1,52.34,-0.352100015,3.842639934,0.087506002
1,52.35,-0.352100015,3.845049885,0.087500003
1,52.36,-0.352100015,3.847459837,0.087494003
1,52.37,-0.352100015,3.849869788,0.087488003
1,52.38,-0.352100015,3.85227974,0.087482003
1,52.39,-0.352100015,3.854689691,0.087476003
1,52.4,-0.352100015,3.857099642,0.087470003
1,52.41,-0.352100015,3.859529686,0.087464003
1,52.42,-0.352100015,3.861959733,0.087458003
1,52.43,-0.352100015,3.86438978,0.087452003
1,52.44,-0.352100015,3.866819827,0.087446003
1,52.45,-0.352100015,3.869249874,0.087440003
1,52.46,-0.352100015,3.871679921,0.087434003
1,52.47,-0.352100015,3.874109968,0.087428003
1,52.48,-0.352100015,3.876540015,0.087422003
1,52.49,-0.352100015,3.878970061,0.087416003
1,52.5,-0.352100015,3.881400108,0.087410003
1,52.51,-0.352100015,3.883850135,0.087404003
1,52.52,-0.352100015,3.886300162,0.087398003
1,52.53,-0.352100015,3.888750188,0.087392003
1,52.54,-0.352100015,3.891200215,0.087386003
1,52.55,-0.352100015,3.893650242,0.087380003
1,52.56,-0.352100015,3.896100269,0.087374003
1,52.57,-0.352100015,3.898550295,0.087368003
1,52.58,-0.352100015,3.901000322,0.087362003
1,52.59,-0.352100015,3.903450349,0.087356003
1,52.6,-0.352100015,3.905900378,0.087350003
1,52.61,-0.352100015,3.908370315,0.087344002
1,52.62,-0.352100015,3.910840251,0.087338001
1,52.63,-0.352100015,3.913310187,0.087332001
1,52.64,-0.352100015,3.915780123,0.087326
1,52.65,-0.352100015,3.918250059,0.08732
1,52.66,-0.352100015,3.920719995,0.087313999
1,52.67,-0.352100015,3.923189931,0.087307999
1,52.68,-0.352100015,3.925659867,0.087301998
1,52.69,-0.352100015,3.928129803,0.087295998
1,52.7,-0.352100015,3.93059974,0.087289997
1,52.71,-0.352100015,3.933089772,0.087283997
1,52.72,-0.352100015,3.935579806,0.087277997
1,52.73,-0.352100015,3.93806984,0.087271997
1,52.74,-0.352100015,3.940559874,0.087265997
1,52.75,-0.352100015,3.943049908,0.087259997
1,52.76,-0.352100015,3.945539942,0.087253997
1,52.77,-0.352100015,3.948029976,0.087247997
1,52.78,-0.352100015,3.95052001,0.087241997
1,52.79,-0.352100015,3.953010044,0.087235997
1,52.8,-0.352100015,3.955500079,0.087229997
1,52.81,-0.352100015,3.958010045,0.087223997
1,52.82,-0.352100015,3.96052001,0.087217997
1,52.83,-0.352100015,3.963029976,0.087211997
1,52.84,-0.352100015,3.965539942,0.087205997
1,52.85,-0.352100015,3.968049907,0.087199997
1,52.86,-0.352100015,3.970559873,0.087193998
1,52.87,-0.352100015,3.973069839,0.087187998
1,52.88,-0.352100015,3.975579804,0.087181998
1,52.89,-0.352100015,3.97808977,0.087175998
1,52.9,-0.352100015,3.980599736,0.087169998
1,52.91,-0.352100015,3.983139762,0.087163998
1,52.92,-0.352100015,3.985679793,0.087157998
1,52.93,-0.352100015,3.988219824,0.087151998
1,52.94,-0.352100015,3.990759855,0.087145998
1,52.95,-0.352100015,3.993299887,0.087139998
1,52.96,-0.352100015,3.995839918,0.087133998
1,52.97,-0.352100015,3.998379949,0.087127998
1,52.98,-0.352100015,4.00091998,0.087121998
1,52.99,-0.352100015,4.003460011,0.087115998
1,53,-0.352100015,4.006000042,0.087109998
1,53.01,-0.352100015,4.008550063,0.087103998
1,53.02,-0.352100015,4.011100084,0.087097998
1,53.03,-0.352100015,4.013650105,0.087091998
1,53.04,-0.352100015,4.016200126,0.087085998
1,53.05,-0.352100015,4.018750147,0.087079998
1,53.06,-0.352100015,4.021300168,0.087073998
1,53.07,-0.352100015,4.023850189,0.087067998
1,53.08,-0.352100015,4.02640021,0.087061998
1,53.09,-0.352100015,4.028950231,0.087055998
1,53.1,-0.352100015,4.031500255,0.087049997
1,53.11,-0.352100015,4.034070205,0.087043998
1,53.12,-0.352100015,4.036640156,0.087037998
1,53.13,-0.352100015,4.039210106,0.087031998
1,53.14,-0.352100015,4.041780057,0.087025998
1,53.15,-0.352100015,4.044350007,0.087019998
1,53.16,-0.352100015,4.046919957,0.087013999
1,53.17,-0.352100015,4.049489908,0.087007999
1,53.18,-0.352100015,4.052059858,0.087001999
1,53.19,-0.352100015,4.054629809,0.086995999
1,53.2,-0.352100015,4.057199759,0.086989999
1,53.21,-0.352100015,4.059789786,0.086983999
1,53.22,-0.352100015,4.062379814,0.086977999
1,53.23,-0.352100015,4.064969842,0.086971999
1,53.24,-0.352100015,4.06755987,0.086965999
1,53.25,-0.352100015,4.070149899,0.086959999
1,53.26,-0.352100015,4.072739927,0.086953999
1,53.27,-0.352100015,4.075329955,0.086947999
1,53.28,-0.352100015,4.077919983,0.086941999
1,53.29,-0.352100015,4.080510011,0.086935999
1,53.3,-0.352100015,4.083100041,0.086929999
1,53.31,-0.352100015,4.085709997,0.086923999
1,53.32,-0.352100015,4.088319954,0.086917999
1,53.33,-0.352100015,4.09092991,0.086911999
1,53.34,-0.352100015,4.093539866,0.086906
1,53.35,-0.352100015,4.096149822,0.0869
1,53.36,-0.352100015,4.098759778,0.086894
1,53.37,-0.352100015,4.101369734,0.086888
1,53.38,-0.352100015,4.10397969,0.086882
1,53.39,-0.352100015,4.106589646,0.086876001
1,53.4,-0.352100015,4.109199603,0.086870001
1,53.41,-0.352100015,4.111819623,0.086864001
1,53.42,-0.352100015,4.114439645,0.086858001
1,53.43,-0.352100015,4.117059666,0.086852001
1,53.44,-0.352100015,4.119679688,0.086846001
1,53.45,-0.352100015,4.12229971,0.086840001
1,53.46,-0.352100015,4.124919731,0.086834
1,53.47,-0.352100015,4.127539753,0.086828
1,53.48,-0.352100015,4.130159775,0.086822
1,53.49,-0.352100015,4.132779797,0.086816
1,53.5,-0.352100015,4.135399818,0.08681
1,53.51,-0.352100015,4.138049881,0.086804
1,53.52,-0.352100015,4.140699944,0.086798
1,53.53,-0.352100015,4.143350007,0.086792
1,53.54,-0.352100015,4.14600007,0.086786
1,53.55,-0.352100015,4.148650133,0.08678
1,53.56,-0.352100015,4.151300196,0.086774
1,53.57,-0.352100015,4.153950259,0.086768
1,53.58,-0.352100015,4.156600322,0.086762
1,53.59,-0.352100015,4.159250385,0.086756
1,53.6,-0.352100015,4.161900449,0.08675
1,53.61,-0.352100015,4.164560377,0.086744
1,53.62,-0.352100015,4.167220304,0.086738
1,53.63,-0.352100015,4.169880232,0.086732
1,53.64,-0.352100015,4.172540159,0.086726001
1,53.65,-0.352100015,4.175200087,0.086720001
1,53.66,-0.352100015,4.177860015,0.086714001
1,53.67,-0.352100015,4.180519942,0.086708001
1,53.68,-0.352100015,4.18317987,0.086702001
1,53.69,-0.352100015,4.185839797,0.086696002
1,53.7,-0.352100015,4.188499725,0.086690002
1,53.71,-0.352100015,4.19117978,0.086684002
1,53.72,-0.352100015,4.193859836,0.086678002
1,53.73,-0.352100015,4.196539892,0.086672002
1,53.74,-0.352100015,4.199219949,0.086666002
1,53.75,-0.352100015,4.201900005,0.086660001
1,53.76,-0.352100015,4.204580062,0.086654001
1,53.77,-0.352100015,4.207260118,0.086648001
1,53.78,-0.352100015,4.209940175,0.086642001
1,53.79,-0.352100015,4.212620231,0.086636001
1,53.8,-0.352100015,4.215300288,0.086630001
1,53.81,-0.352100015,4.217990208,0.086624001
1,53.82,-0.352100015,4.220680128,0.086618002
1,53.83,-0.352100015,4.223370048,0.086612002
1,53.84,-0.352100015,4.226059968,0.086606002
1,53.85,-0.352100015,4.228749888,0.086600002
1,53.86,-0.352100015,4.231439808,0.086594002
1,53.87,-0.352100015,4.234129728,0.086588003
1,53.88,-0.352100015,4.236819648,0.086582003
1,53.89,-0.352100015,4.239509567,0.086576003
1,53.9,-0.352100015,4.242199487,0.086570003
1,53.91,-0.352100015,4.244909534,0.086564003
1,53.92,-0.352100015,4.247619584,0.086558003
1,53.93,-0.352100015,4.250329634,0.086552003
1,53.94,-0.352100015,4.253039684,0.086546003
1,53.95,-0.352100015,4.255749734,0.086540003
1,53.96,-0.352100015,4.258459784,0.086534003
1,53.97,-0.352100015,4.261169834,0.086528003
1,53.98,-0.352100015,4.263879884,0.086522003
1,53.99,-0.352100015,4.266589934,0.086516003
1,54,-0.352100015,4.269299984,0.086510003
1,54.01,-0.352100015,4.272020048,0.086504003
1,54.02,-0.352100015,4.274740111,0.086498003
1,54.03,-0.352100015,4.277460175,0.086492003
1,54.04,-0.352100015,4.280180239,0.086486002
1,54.05,-0.352100015,4.282900303,0.086480002
1,54.06,-0.352100015,4.285620366,0.086474002
1,54.07,-0.352100015,4.28834043,0.086468002
1,54.08,-0.352100015,4.291060494,0.086462002
1,54.09,-0.352100015,4.293780557,0.086456002
1,54.1,-0.352100015,4.296500624,0.086450002
1,54.11,-0.352100015,4.299240563,0.086444002
1,54.12,-0.352100015,4.301980502,0.086438003
1,54.13,-0.352100015,4.304720441,0.086432003
1,54.14,-0.352100015,4.30746038,0.086426003
1,54.15,-0.352100015,4.310200319,0.086420003
1,54.16,-0.352100015,4.312940258,0.086414003
1,54.17,-0.352100015,4.315680197,0.086408004
1,54.18,-0.352100015,4.318420136,0.086402004
1,54.19,-0.352100015,4.321160075,0.086396004
1,54.2,-0.352100015,4.323900014,0.086390004
1,54.21,-0.352100015,4.32664001,0.086384003
1,54.22,-0.352100015,4.329380005,0.086378002
1,54.23,-0.352100015,4.332120001,0.086372002
1,54.24,-0.352100015,4.334859997,0.086366001
1,54.25,-0.352100015,4.337599993,0.08636
1,54.26,-0.352100015,4.340339989,0.086353999
1,54.27,-0.352100015,4.343079984,0.086347999
1,54.28,-0.352100015,4.34581998,0.086341998
1,54.29,-0.352100015,4.348559976,0.086335997
1,54.3,-0.352100015,4.351299973,0.086329996
1,54.31,-0.352100015,4.354059939,0.086323996
1,54.32,-0.352100015,4.356819905,0.086317997
1,54.33,-0.352100015,4.35957987,0.086311997
1,54.34,-0.352100015,4.362339836,0.086305997
1,54.35,-0.352100015,4.365099802,0.086299997
1,54.36,-0.352100015,4.367859767,0.086293997
1,54.37,-0.352100015,4.370619733,0.086287997
1,54.38,-0.352100015,4.373379699,0.086281998
1,54.39,-0.352100015,4.376139664,0.086275998
1,54.4,-0.352100015,4.37889963,0.086269998
1,54.41,-0.352100015,4.381669665,0.086263998
1,54.42,-0.352100015,4.384439702,0.086257998
1,54.43,-0.352100015,4.38720974,0.086251998
1,54.44,-0.352100015,4.389979777,0.086245998
1,54.45,-0.352100015,4.392749814,0.086239998
1,54.46,-0.352100015,4.395519851,0.086233998
1,54.47,-0.352100015,4.398289888,0.086227998
1,54.48,-0.352100015,4.401059925,0.086221998
1,54.49,-0.352100015,4.403829962,0.086215998
1,54.5,-0.352100015,4.406599999,0.086209998
1,54.51,-0.352100015,4.409380049,0.086203998
1,54.52,-0.352100015,4.4121601,0.086197997
1,54.53,-0.352100015,4.414940151,0.086191997
1,54.54,-0.352100015,4.417720201,0.086185997
1,54.55,-0.352100015,4.420500252,0.086179997
1,54.56,-0.352100015,4.423280303,0.086173997
1,54.57,-0.352100015,4.426060354,0.086167997
1,54.58,-0.352100015,4.428840404,0.086161997
1,54.59,-0.352100015,4.431620455,0.086155997
1,54.6,-0.352100015,4.434400507,0.086149997
1,54.61,-0.352100015,4.437190418,0.086144997
1,54.62,-0.352100015,4.439980328,0.086139997
1,54.63,-0.352100015,4.442770238,0.086134997
1,54.64,-0.352100015,4.445560149,0.086129997
1,54.65,-0.352100015,4.448350059,0.086124997
1,54.66,-0.352100015,4.45113997,0.086119997
1,54.67,-0.352100015,4.45392988,0.086114998
1,54.68,-0.352100015,4.45671979,0.086109998
1,54.69,-0.352100015,4.459509701,0.086104998
1,54.7,-0.352100015,4.462299611,0.086099998
1,54.71,-0.352100015,4.465099688,0.086093998
1,54.72,-0.352100015,4.467899767,0.086087998
1,54.73,-0.352100015,4.470699845,0.086081998
1,54.74,-0.352100015,4.473499923,0.086075997
1,54.75,-0.352100015,4.476300001,0.086069997
1,54.76,-0.352100015,4.479100079,0.086063997
1,54.77,-0.352100015,4.481900158,0.086057997
1,54.78,-0.352100015,4.484700236,0.086051997
1,54.79,-0.352100015,4.487500314,0.086045997
1,54.8,-0.352100015,4.490300394,0.086039997
1,54.81,-0.352100015,4.493120296,0.086033997
1,54.82,-0.352100015,4.495940199,0.086027998
1,54.83,-0.352100015,4.498760102,0.086021998
1,54.84,-0.352100015,4.501580005,0.086015998
1,54.85,-0.352100015,4.504399907,0.086009998
1,54.86,-0.352100015,4.50721981,0.086003998
1,54.87,-0.352100015,4.510039713,0.085997999
1,54.88,-0.352100015,4.512859616,0.085991999
1,54.89,-0.352100015,4.515679518,0.085985999
1,54.9,-0.352100015,4.518499421,0.085979999
